date,value
2021-05-07,1.119816072722341
2021-05-10,1.0974061429339743
2021-05-11,1.0971808809097359
2021-05-12,1.0749089806542942
2021-05-13,1.084858570482449
2021-05-14,1.097311632967746
2021-05-17,1.1181040692190058
2021-05-18,1.103937300305826
2021-05-20,1.1115206989752597
2021-05-21,1.1117050447051617
2021-05-24,1.1230612196496046
2021-05-25,1.127117847292118
2021-05-26,1.1279081327129739
2021-05-27,1.1295343408765914
2021-05-28,1.1316065213809827
2021-05-31,1.149822388531616
2021-06-01,1.1468498394470286
2021-06-02,1.1399561999234507
2021-06-03,1.138755274753004
2021-06-04,1.1394564024147658
2021-06-07,1.1387270079558816
2021-06-08,1.14256691805376
2021-06-09,1.148711327756502
2021-06-10,1.157411454528511
2021-06-11,1.1456032563268668
2021-06-15,1.1310775506966524
2021-06-16,1.1357725044130857
2021-06-17,1.1383529146357225
2021-06-18,1.1270696574617975
2021-06-21,1.1312334490267517
2021-06-22,1.156962139035146
2021-06-23,1.1655527308285418
2021-06-24,1.1806855040457696
2021-06-25,1.1848946440834376
2021-06-28,1.1718330948880333
2021-06-29,1.170734895716842
2021-06-30,1.1452002740427332
2021-07-02,1.156482037074894
2021-07-05,1.140782848665964
2021-07-06,1.1459430857148196
2021-07-07,1.1057141848532117
2021-07-08,1.1159980346458205
2021-07-09,1.1262500614107716
2021-07-12,1.1327000137716439
2021-07-13,1.1287608687889092
2021-07-14,1.136326601037306
2021-07-15,1.1327707866832393
2021-07-16,1.1253684910320605
2021-07-19,1.1175975630204218
2021-07-20,1.1111182592893916
2021-07-21,1.1222179202314515
2021-07-22,1.1124747699392503
2021-07-23,1.0937578209807999
2021-07-26,1.0683018237957942
2021-07-27,1.0767129242837772
2021-07-28,1.0965486681379109
2021-07-29,1.0974665566315416
2021-07-30,1.1151035065882768
2021-08-02,1.1135155697574661
2021-08-03,1.1223210822937786
2021-08-04,1.1060271898277496
2021-08-05,1.1059306825878645
2021-08-06,1.1107882222810583
2021-08-09,1.1117344919214684
2021-08-10,1.1299289593516841
2021-08-11,1.1388276013677843
2021-08-12,1.1382602219354636
2021-08-13,1.1382922811490892
2021-08-16,1.1225094799380415
2021-08-17,1.1226805379595768
2021-08-18,1.0995932469483285
2021-08-19,1.0898500949213803
2021-08-20,1.1024737659485753
2021-08-23,1.1145646583502786
2021-08-24,1.121809820127764
2021-08-25,1.1137436339070361
2021-08-26,1.117974803579016
2021-08-27,1.1264701182850771
2021-08-30,1.1501701933848343
2021-08-31,1.156129113188547
2021-09-01,1.157244691382719
2021-09-02,1.155043913380422
2021-09-03,1.1692327940853346
2021-09-06,1.1711913911388592
2021-09-07,1.1675255159040454
2021-09-08,1.1651710403571853
2021-09-09,1.1839788469250634
2021-09-10,1.1801089364147266
2021-09-13,1.1648812460094717
2021-09-14,1.1524423453160821
2021-09-15,1.1379329453117812
2021-09-16,1.142274928143743
2021-09-17,1.0935119615707616
2021-09-20,1.1028299615228085
2021-09-21,1.108762780694425
2021-09-23,1.0914811316726416
2021-09-24,1.081420199847402
2021-09-27,1.0904976081574778
2021-09-28,1.0960565910737345
2021-09-29,1.0939851342688176
2021-09-30,1.0700644023812282
2021-10-04,1.075647923074421
2021-10-05,1.0626040357268964
2021-10-06,1.0893283046371984
2021-10-07,1.0841869012506187
2021-10-08,1.0942921225136766
2021-10-11,1.0791144565863422
2021-10-12,1.0842238732526859
2021-10-15,1.0927535474655703
2021-10-18,1.1154363815041548
2021-10-19,1.1264689729454347
2021-10-20,1.121876755352537
2021-10-21,1.1254938479344383
2021-10-22,1.1272756696298432
2021-10-25,1.1248570816035197
2021-10-26,1.1011387504818964
2021-10-27,1.0894177951009072
2021-10-28,1.0768360560279941
2021-10-29,1.064309276916466
2021-11-01,1.0712428287222002
2021-11-02,1.067880676231433
2021-11-03,1.0714749406547182
2021-11-04,1.0596379190278906
2021-11-05,1.0555236696137273
2021-11-08,1.0679982936015706
2021-11-09,1.0739559575706692
2021-11-10,1.0970045962278496
2021-11-11,1.102721936794384
2021-11-12,1.1005893641561473
2021-11-15,1.116032271421891
2021-11-16,1.1145454924326272
2021-11-17,1.103559910843677
2021-11-18,1.1068698727382114
2021-11-19,1.0964691827880766
2021-11-22,1.0891293152134756
2021-11-23,1.083127161546424
2021-11-24,1.0920401914715225
2021-11-25,1.063009596048401
2021-11-26,1.0579762529635328
2021-11-29,1.0432588937005374
2021-11-30,1.0425118959457809
2021-12-01,1.0487548888375486
2021-12-02,1.0587314979300477
2021-12-03,1.050937810814705
2021-12-06,1.0715781937255513
2021-12-07,1.0673533954143826
2021-12-08,1.0852745685318055
2021-12-09,1.0760804053740156
2021-12-10,1.0695885298787524
2021-12-13,1.0564813530572037
2021-12-14,1.0589921429373472
2021-12-15,1.0659131069963919
2021-12-16,1.0600744863615876
2021-12-17,1.044008702057232
2021-12-20,1.0540474670229059
2021-12-21,1.0558842946592175
2021-12-22,1.0642041177612136
2021-12-23,1.064945669403542
2021-12-24,1.0799720060407474
2021-12-28,1.0745109679940155
2021-12-29,1.0707881607187961
2021-12-30,1.078190507856995
2021-12-31,1.0831516695555679
2022-01-03,1.0966227489778642
2022-01-04,1.0964216415635335
2022-01-05,1.099706742192305
2022-01-06,1.1254180537362872
2022-01-07,1.136182056399589
2022-01-10,1.1410692212298532
2022-01-11,1.1482444230044342
2022-01-12,1.1512950466069685
2022-01-13,1.1522923684112811
2022-01-14,1.1442225685258616
2022-01-17,1.149209652024599
2022-01-18,1.1634675192258124
2022-01-19,1.1784052719586458
2022-01-20,1.1865074327540852
2022-01-21,1.1791749816107553
2022-01-24,1.1558657277915214
2022-01-25,1.1544236326030999
2022-01-26,1.1367552466355184
2022-01-27,1.1295734532035915
2022-01-28,1.1450478789698406
2022-01-31,1.1710977294211966
2022-02-04,1.1707552016885505
2022-02-07,1.1759376668735007
2022-02-08,1.1935154622118864
2022-02-09,1.2093492126253829
2022-02-10,1.2161066171029804
2022-02-11,1.1920768957551893
2022-02-14,1.1785987689887703
2022-02-15,1.1923117702347243
2022-02-16,1.1928043712863543
2022-02-17,1.2006914478470567
2022-02-18,1.1996873986311238
2022-02-21,1.1810537132854397
2022-02-22,1.1810186070256294
2022-02-23,1.1499209921866766
2022-02-24,1.1452296870481211
2022-02-25,1.1530891353410042
2022-02-28,1.1464881038136996
2022-03-01,1.126679339792859
2022-03-02,1.140757396376122
2022-03-03,1.1244098240344036
2022-03-04,1.1073874440334937
2022-03-07,1.0919016928538563
2022-03-08,1.0774790739536704
2022-03-09,1.094102902194471
2022-03-10,1.0853298808341747
2022-03-11,1.0497752992084517
2022-03-14,0.9835505287956248
2022-03-15,1.046666199563827
2022-03-16,1.1086558626560952
2022-03-17,1.1209591870702227
2022-03-18,1.1068746917921246
2022-03-21,1.1274427293919922
2022-03-22,1.127956279530795
2022-03-23,1.1284599004080806
2022-03-24,1.1113522557463564
2022-03-25,1.1093385227626174
2022-03-28,1.110460841921116
2022-03-29,1.1236784543034228
2022-03-30,1.1168160566223087
2022-03-31,1.121685451770136
2022-04-01,1.1363847468548982
2022-04-04,1.1230179191123955
2022-04-06,1.107951236303374
2022-04-07,1.11428002528054
2022-04-08,1.0957700681844633
2022-04-11,1.0924507308453322
2022-04-12,1.1000394211592377
2022-04-13,1.1169048706356577
2022-04-14,1.1082597067598903
2022-04-19,1.099329904946976
2022-04-20,1.0931197382189817
2022-04-21,1.0938677489096063
2022-04-22,1.0650725137775188
2022-04-25,1.063290158955977
2022-04-26,1.064887656023961
2022-04-27,1.088800851734838
2022-04-28,1.1004457598256498
2022-04-29,1.1035489355294492
2022-05-03,1.1026264014246012
2022-05-04,1.0981064025527407
2022-05-05,1.068347607507906
2022-05-06,1.0575090966330258
2022-05-10,1.0612729117736472
2022-05-11,1.047256758239211
2022-05-12,1.0692560657285852
2022-05-13,1.0743875241773149
2022-05-16,1.0951071097119287
2022-05-17,1.1034146272199805
2022-05-18,1.0960066050444641
2022-05-19,1.1233943122530665
2022-05-20,1.1293677601030876
2022-05-23,1.1188554607556005
2022-05-24,1.1228271452233956
2022-05-25,1.1231085635274407
2022-05-26,1.1511700964702254
2022-05-27,1.170210907703972
2022-05-30,1.1852505879525197
2022-05-31,1.1845070145394345
2022-06-01,1.1698357225865512
2022-06-02,1.1957501445102394
2022-06-06,1.195790909663045
2022-06-07,1.2223422660872874
2022-06-08,1.215263460663662
2022-06-09,1.209148690168889
2022-06-10,1.1834061710322725
2022-06-13,1.1828217088796793
2022-06-14,1.1927251134950418
2022-06-15,1.1680194625547815
2022-06-16,1.1721669061995095
2022-06-17,1.1890149580375269
2022-06-20,1.2120427824993594
2022-06-21,1.1861033190445538
2022-06-22,1.1985739948064678
2022-06-23,1.2189703334965059
2022-06-24,1.2519470151683978
2022-06-27,1.275427211201292
2022-06-28,1.251986209438138
2022-06-29,1.2534478275748366
2022-06-30,1.2648717936204459
2022-07-04,1.269924653042425
2022-07-05,1.256886934811274
2022-07-06,1.2628032575437473
2022-07-07,1.27033516587737
2022-07-08,1.2451367541386122
2022-07-11,1.2193691452359712
2022-07-12,1.2169512221957792
2022-07-13,1.2220891976228136
2022-07-14,1.1997761771989486
2022-07-15,1.2157981285755326
2022-07-18,1.2048685702504531
2022-07-19,1.2158759759043225
2022-07-20,1.2136672035073353
2022-07-21,1.2188837276462277
2022-07-22,1.2193575813949271
2022-07-25,1.2354296969148506
2022-07-26,1.2139628466731733
2022-07-27,1.2128344425617044
2022-07-28,1.1773746178807625
2022-07-29,1.1883338313783085
2022-08-01,1.1552412618111634
2022-08-02,1.1553482577059657
2022-08-03,1.1742835777129217
2022-08-04,1.193482265506847
2022-08-05,1.1872755803454138
2022-08-08,1.1848697293101749
2022-08-09,1.1465309480359238
2022-08-10,1.184261477402332
2022-08-11,1.1954910282166826
2022-08-12,1.1912820868759237
2022-08-15,1.19319169236756
2022-08-16,1.1978981761277177
2022-08-17,1.1841644042633066
2022-08-18,1.1919682003477885
2022-08-19,1.193898016307896
2022-08-22,1.1861689995866491
2022-08-23,1.1695756353163484
2022-08-24,1.216320258183142
2022-08-25,1.241672750014952
2022-08-26,1.2246866524595084
2022-08-29,1.2221577346988775
2022-08-30,1.2276723410013344
2022-08-31,1.2042796262219868
2022-09-01,1.1893021411011013
2022-09-02,1.1789160984393452
2022-09-05,1.1801961149397069
2022-09-06,1.174086719430124
2022-09-07,1.1630631506083686
2022-09-08,1.1908507920972953
2022-09-09,1.198742158734299
2022-09-13,1.1796388325058986
2022-09-14,1.1762334565161274
2022-09-15,1.1748195130792505
2022-09-16,1.1655441718238304
2022-09-19,1.1751380599727987
2022-09-20,1.164478423531291
2022-09-21,1.1540010149825641
2022-09-22,1.1394742503502295
2022-09-23,1.1321482229783908
2022-09-26,1.144837549358891
2022-09-27,1.1057361556755336
2022-09-28,1.0939637175013488
2022-09-29,1.102571926797369
2022-09-30,1.098256081985149
2022-10-03,1.1516838036987047
2022-10-05,1.1399787167167856
2022-10-06,1.123436986085364
2022-10-07,1.0923973578388928
2022-10-10,1.0808630534315922
2022-10-11,1.0746006071049339
2022-10-12,1.0602496483724781
2022-10-13,1.0791275445963449
2022-10-14,1.0911168761724603
2022-10-17,1.108658857422955
2022-10-18,1.0872096498437511
2022-10-19,1.070077209720236
2022-10-20,1.0654405402010918
2022-10-21,0.9866850922963338
2022-10-24,0.9939454646154952
2022-10-25,1.007120170667948
2022-10-26,1.015154797695698
2022-10-27,0.9640418387102667
2022-10-28,0.9388148644649896
2022-10-31,1.0061771135948883
2022-11-01,1.0557179806735815
2022-11-02,1.0224966281226198
2022-11-03,1.0930936094920036
2022-11-04,1.129594915633332
2022-11-07,1.124197696550555
2022-11-08,1.114686003492043
2022-11-09,1.090991790512711
2022-11-10,1.2040591303037185
2022-11-11,1.2670169331355625
2022-11-14,1.306276755623214
2022-11-15,1.300046829284277
2022-11-16,1.2774900239881242
2022-11-17,1.2656375950032384
2022-11-18,1.2502439798366898
2022-11-21,1.2432641976072223
2022-11-22,1.246127944675687
2022-11-23,1.2615094813567802
2022-11-24,1.2500027075701567
2022-11-25,1.2520927677790266
2022-11-28,1.2932410624377089
2022-11-29,1.3286080221554986
2022-11-30,1.3365941730373267
2022-12-01,1.320667597639117
2022-12-02,1.3620072551440403
2022-12-05,1.3648167929952766
2022-12-06,1.3322866204565493
2022-12-07,1.3757318104765897
2022-12-08,1.3992352474168068
2022-12-09,1.3877811418754806
2022-12-12,1.401917230076384
2022-12-13,1.4178129838061144
2022-12-14,1.4037768678774367
2022-12-15,1.406687283414306
2022-12-16,1.3899817148706881
2022-12-19,1.384565751411652
2022-12-20,1.3884438592258481
2022-12-21,1.4121624903709828
2022-12-22,1.4076110059034577
2022-12-23,1.4513702221614142
2022-12-28,1.4480873097007019
2022-12-29,1.4510427488842548
2022-12-30,1.4814716344684613
2023-01-03,1.5052036309977546
2023-01-04,1.5110247308862514
2023-01-05,1.4948570892890487
2023-01-06,1.5252422487752268
2023-01-09,1.538371743494152
2023-01-10,1.5327517366384358
2023-01-11,1.5409018529726783
2023-01-12,1.5621882223438628
2023-01-13,1.5559223042305637
2023-01-16,1.5441775332153567
2023-01-17,1.5504242743358205
2023-01-18,1.5471094004551293
2023-01-19,1.5684794296896527
2023-01-20,1.6093984687111051
2023-01-26,1.6139503180982222
2023-01-27,1.5987546897869591
2023-01-30,1.5785402087220692
2023-01-31,1.5999310768954413
2023-02-01,1.5943314483685305
2023-02-02,1.5824590526558664
2023-02-03,1.5475022582276132
2023-02-06,1.5607497941428308
2023-02-07,1.567847780472946
2023-02-08,1.577887451272033
2023-02-09,1.5605330770941732
2023-02-10,1.558010371151953
2023-02-13,1.5645819036832609
2023-02-14,1.534087734020107
2023-02-15,1.537506532919774
2023-02-16,1.5258720610687808
2023-02-17,1.5481822928900086
2023-02-20,1.5314887440640361
2023-02-21,1.526345564460535
2023-02-22,1.5213314684798578
2023-02-23,1.4967317830246807
2023-02-24,1.481952583289557
2023-02-27,1.4816039427421996
2023-02-28,1.5520504992845874
2023-03-01,1.5479940400858034
2023-03-02,1.5557446044410217
2023-03-03,1.5671032843701058
2023-03-06,1.5642138666371772
2023-03-07,1.536184342992311
2023-03-08,1.5309632799355053
2023-03-09,1.4947103654557081
2023-03-10,1.509554038541775
2023-03-13,1.494718107518467
2023-03-14,1.5201817001227955
2023-03-15,1.4993485082312763
2023-03-16,1.5165141650533562
2023-03-17,1.4820120361596325
2023-03-20,1.503950309899859
2023-03-21,1.5255025639071393
2023-03-22,1.560731423110982
2023-03-23,1.5503942774994417
2023-03-24,1.532046791827508
2023-03-27,1.5407548172156136
2023-03-28,1.5531821384488897
2023-03-29,1.5642359636223417
2023-03-30,1.5678987373605247
2023-03-31,1.5656124820024486
2023-04-03,1.5657749110150803
2023-04-04,1.5747238730505977
2023-04-06,1.6075925035157597
2023-04-11,1.6126009013089675
2023-04-12,1.6224951502206457
2023-04-13,1.6326699777273417
2023-04-14,1.6590464681318746
2023-04-17,1.657096339920858
2023-04-18,1.6363503503410115
2023-04-19,1.6425884497000054
2023-04-20,1.6216576909042282
2023-04-21,1.6118247072307632
2023-04-24,1.586435016010465
2023-04-25,1.596000497470141
2023-04-26,1.6017013070851156
2023-04-27,1.6055846633222801
2023-04-28,1.6028483378987761
2023-05-02,1.5860436854242261
2023-05-03,1.6165051275932638
2023-05-04,1.6355821835174849
2023-05-05,1.6564313354978373
2023-05-08,1.6235623063539495
2023-05-09,1.6135062589852864
2023-05-10,1.6116236564223005
2023-05-11,1.5857319447766833
2023-05-12,1.6074685594020544
2023-05-15,1.6055995418096345
2023-05-16,1.5650013777430518
2023-05-17,1.5643833235751126
2023-05-18,1.542462775406489
2023-05-19,1.566411562638585
2023-05-22,1.546224733146726
2023-05-23,1.5126838783323182
2023-05-24,1.4784723313072536
2023-05-25,1.4781595346792051
2023-05-29,1.481382678411861
2023-05-30,1.4493411892167283
2023-05-31,1.44372167783725
2023-06-01,1.523301260526211
2023-06-02,1.5214888505150814
2023-06-05,1.5254279797687655
2023-06-06,1.5393794092483768
2023-06-07,1.5543072712491681
2023-06-08,1.5675218848018275
2023-06-09,1.560515784587281
2023-06-12,1.5713031500611665
2023-06-13,1.5646502676993705
2023-06-14,1.6054574291355108
2023-06-15,1.6226947698575511
2023-06-16,1.6114180803176894
2023-06-19,1.5864742202818127
2023-06-20,1.5598244991524501
2023-06-21,1.5321875099453148
2023-06-23,1.5379264681056974
2023-06-26,1.5526428085770334
2023-06-27,1.5541282874469153
2023-06-28,1.5309442783164442
2023-06-29,1.545607304933256
2023-06-30,1.5705836457092928
2023-07-03,1.5989406964355852
2023-07-04,1.581191045544731
2023-07-05,1.552422782887157
2023-07-06,1.537123413228251
2023-07-07,1.5555616969853743
2023-07-10,1.5734686802202364
2023-07-11,1.5852927603877942
2023-07-12,1.633837229442773
2023-07-13,1.6478588172804396
2023-07-14,1.6160537183655743
2023-07-18,1.6150368054214699
2023-07-19,1.6150194183519202
2023-07-20,1.6186149081443433
2023-07-21,1.585719227088116
2023-07-24,1.6629117814239294
2023-07-25,1.668616007637782
2023-07-26,1.6932537004856707
2023-07-27,1.7283405264634613
2023-07-28,1.7471930310524317
2023-07-31,1.7454335006075352
2023-08-01,1.7028971706658707
2023-08-02,1.704272606360343
2023-08-03,1.7200917149978863
2023-08-04,1.7194438368455698
2023-08-07,1.686652834444079
2023-08-08,1.6988662301790334
2023-08-09,1.706340854274207
2023-08-10,1.6782267462826757
2023-08-11,1.6526622173534877
2023-08-14,1.6351319771593538
2023-08-15,1.6211967801792169
2023-08-16,1.6101942428124187
2023-08-17,1.5618348143489023
2023-08-18,1.538515890294142
2023-08-21,1.55809278277016
2023-08-22,1.5542993834894243
2023-08-23,1.5856717729443763
2023-08-24,1.5811696104560988
2023-08-25,1.588906468926143
2023-08-28,1.6271001618189926
2023-08-29,1.624651437378592
2023-08-30,1.6243363686243941
2023-08-31,1.6522215930544493
2023-09-04,1.6315365197363485
2023-09-05,1.6210947460323044
2023-09-06,1.607218488645068
2023-09-07,1.6108984722389859
2023-09-11,1.5939101749332842
2023-09-12,1.5908315615445165
2023-09-13,1.6012245938238037
2023-09-14,1.613533288878265
2023-09-15,1.5991156742472437
2023-09-18,1.610076056909255
2023-09-19,1.6011135374758823
2023-09-20,1.5823334733817558
2023-09-21,1.6075452751934798
2023-09-22,1.5859755584946449
2023-09-25,1.553587156276936
2023-09-26,1.5596873119730645
2023-09-27,1.5504982919388592
2023-09-28,1.5921504350262436
2023-09-29,1.5483912629855416
2023-10-03,1.5389052628104931
2023-10-04,1.5439383382847038
2023-10-05,1.5703658550577606
2023-10-06,1.5728264205828404
2023-10-09,1.5726075710442828
2023-10-10,1.5981786327502303
2023-10-11,1.629996853469134
2023-10-12,1.6085415910048524
2023-10-13,1.6034809743193295
2023-10-16,1.6106823572901996
2023-10-17,1.6088383685354601
2023-10-18,1.5749435611276892
2023-10-19,1.574312764307684
2023-10-20,1.5757102372745262
2023-10-24,1.5719182735508304
2023-10-25,1.5673981699800033
2023-10-26,1.6253642786635625
2023-10-27,1.651073938583126
2023-10-30,1.6310207203153955
2023-10-31,1.635858922755918
2023-11-01,1.6540618802301652
2023-11-02,1.6836846904019904
2023-11-03,1.7012547887945666
2023-11-06,1.6737486187994897
2023-11-07,1.668245270107216
2023-11-08,1.6634354470750536
2023-11-09,1.6447936328180135
2023-11-10,1.6686444224152885
2023-11-13,1.6766575043770509
2023-11-14,1.7388980998335006
2023-11-15,1.7047145259523384
2023-11-16,1.6979454576373203
2023-11-17,1.7161018844428695
2023-11-20,1.703643422732681
2023-11-21,1.698798723967666
2023-11-22,1.7157278571725936
2023-11-23,1.6881963050825761
2023-11-24,1.6814492869970075
2023-11-27,1.6880852734079428
2023-11-28,1.654220568059526
2023-11-29,1.659192148216409
2023-11-30,1.6427952818137506
2023-12-01,1.626702913706664
2023-12-04,1.599324210894712
2023-12-05,1.6186568093833407
2023-12-06,1.6000180576550855
2023-12-07,1.5965897552535089
2023-12-08,1.5954654524752818
2023-12-11,1.6217354917896616
2023-12-12,1.6158693594552036
2023-12-13,1.649169858997947
2023-12-14,1.681464415803212
2023-12-15,1.6702460955651415
2023-12-18,1.6584759978677124
2023-12-19,1.664806998535719
2023-12-20,1.656722708255615
2023-12-21,1.6676874041142244
2023-12-22,1.6866375894069288
2023-12-27,1.7192900652050274
2023-12-28,1.72870741765863
2023-12-29,1.7056815438069066
2024-01-02,1.684794934551319
2024-01-03,1.6888490154392193
2024-01-04,1.6694785851506333
2024-01-05,1.6365847585494133
2024-01-08,1.63362828131819
2024-01-09,1.6291065510778069
2024-01-10,1.6376034084099467
2024-01-11,1.6388237786747173
2024-01-12,1.6406951289420764
2024-01-15,1.6096779390893012
2024-01-16,1.5466121322152113
2024-01-17,1.5669400191301344
2024-01-18,1.5543040730530324
2024-01-19,1.5204448190073172
2024-01-22,1.5642463285661936
2024-01-23,1.6072235840391838
2024-01-24,1.6191484694724243
2024-01-25,1.578934094443498
2024-01-26,1.585889717439649
2024-01-29,1.5556690135082276
2024-01-30,1.5383103575599482
2024-01-31,1.541766358290724
2024-02-01,1.5382844396222342
2024-02-02,1.5335895401272832
2024-02-05,1.6038802068727296
2024-02-06,1.6000233226814666
2024-02-07,1.5796832571912127
2024-02-08,1.5538517406270673
2024-02-09,1.569057479563859
2024-02-14,1.576623328971208
2024-02-15,1.628483087930453
2024-02-16,1.610568446409566
2024-02-19,1.6301285422291363
2024-02-20,1.6662149114296025
2024-02-21,1.703020757079093
2024-02-22,1.7024274844662088
2024-02-23,1.6925192345397884
2024-02-26,1.706417117321553
2024-02-27,1.67744145844834
2024-02-28,1.672716819104302
2024-02-29,1.6820765262095754
2024-03-01,1.695057833110425
2024-03-04,1.6632436973853522
2024-03-05,1.6912473121515292
2024-03-06,1.6780818117540937
2024-03-07,1.7033965748429973
2024-03-08,1.7253067055591877
2024-03-11,1.7889850131350005
2024-03-12,1.7847421524569405
2024-03-13,1.7835232166603048
2024-03-14,1.7637024090550963
2024-03-15,1.7716806258786473
2024-03-18,1.7399191686802522
2024-03-19,1.7554311354400265
2024-03-20,1.7963805815879006
2024-03-21,1.7269683831045561
2024-03-22,1.7252183302992363
2024-03-25,1.7300997653619457
2024-03-26,1.7079297037130126
2024-03-27,1.727733379511265
2024-03-28,1.756720326414233
2024-04-02,1.7395525258380975
2024-04-03,1.7201362076443176
2024-04-05,1.73261429253741
2024-04-08,1.7512843154147686
2024-04-09,1.7702524142388478
2024-04-10,1.7687735499167039
2024-04-11,1.7359376532619049
2024-04-12,1.718379199097067
2024-04-15,1.6760817146433433
2024-04-16,1.6786198778547974
2024-04-17,1.6945725953228268
2024-04-18,1.685792377649029
2024-04-19,1.7214675862770767
2024-04-22,1.7371030878665494
2024-04-23,1.772111540234063
2024-04-24,1.796934785407152
2024-04-25,1.8581105373125444
2024-04-26,1.8851369321093774
2024-04-29,1.8789434528617226
2024-04-30,1.9304965335669722
2024-05-02,1.9477601830376596
2024-05-03,1.968878789017263
2024-05-06,1.9681289128282473
2024-05-07,1.9330129951253316
2024-05-08,1.9734700890949664
2024-05-09,2.035190596769573
2024-05-10,2.0595732715507906
2024-05-13,2.0495280140236356
2024-05-14,2.101047602330236
2024-05-16,2.1210973896026784
2024-05-17,2.1309147258608805
2024-05-20,2.081046006379631
2024-05-21,2.0842965036850103
2024-05-22,2.0446443524658124
2024-05-23,2.0059524478437027
2024-05-24,2.0447530704835932
2024-05-27,2.0399251569335313
2024-05-28,2.0112611725603666
2024-05-29,1.9912864990252774
2024-05-30,1.9537610787846733
2024-05-31,1.9888600893780533
2024-06-03,2.0134200707745147
2024-06-04,2.004796127959414
2024-06-05,2.011042721904543
2024-06-06,2.0066078759562114
2024-06-07,1.9630369328481103
2024-06-11,1.9473706494180618
2024-06-12,1.9599516228186826
2024-06-13,1.9499615928969258
2024-06-14,1.9423127406980705
2024-06-17,1.9527424821065438
2024-06-18,2.0059420141596442
2024-06-19,1.9932551359766844
2024-06-20,1.9581238386221314
2024-06-21,1.9696380927563855
2024-06-24,1.975830949509937
2024-06-25,1.9788405060487357
2024-06-26,1.9330117551697026
2024-06-27,1.9462013098852813
2024-06-28,1.949733366964605
2024-07-02,1.9687289220632644
2024-07-03,1.9754196287309742
2024-07-04,1.947264900517351
2024-07-05,1.9171264740770153
2024-07-08,1.9067969384546943
2024-07-09,1.8980438816285108
2024-07-10,1.9278686566276666
2024-07-11,1.9856696657403043
2024-07-12,1.9457268139195447
2024-07-15,1.924217046874243
2024-07-16,1.9511442150491025
2024-07-17,1.9570324294761832
2024-07-18,1.9177237546253032
2024-07-19,1.939945351573942
2024-07-22,1.921001808227532
2024-07-23,1.9041866591826149
2024-07-24,1.8895316384407344
2024-07-25,1.8906989584027183
2024-07-26,1.8904155996016418
2024-07-29,1.8460499215840607
2024-07-30,1.8875035334641002
2024-07-31,1.8892904218208377
2024-08-01,1.868808794846671
2024-08-02,1.8819667146915169
2024-08-05,1.8977905043066143
2024-08-06,1.9209317375268808
2024-08-07,1.9338008814150038
2024-08-08,1.9564290714777581
2024-08-09,1.9549530122808318
2024-08-12,1.961870904095097
